population,condition,condition_label,render_mode,running,start_organisms,end_organisms,fps,long_task_count,gc_count,totalFrame_avg_ms,totalFrame_p50_ms,totalFrame_p95_ms,totalFrame_max_ms,totalFrame_calls_per_frame,simulationUpdate_avg_ms,simulationUpdate_p50_ms,simulationUpdate_p95_ms,simulationUpdate_max_ms,simulationUpdate_calls_per_frame,drawTotal_avg_ms,drawTotal_p50_ms,drawTotal_p95_ms,drawTotal_max_ms,drawTotal_calls_per_frame,organismUpdate_avg_ms,organismUpdate_p50_ms,organismUpdate_p95_ms,organismUpdate_max_ms,organismUpdate_calls_per_frame,spatialIndex_avg_ms,spatialIndex_p50_ms,spatialIndex_p95_ms,spatialIndex_max_ms,spatialIndex_calls_per_frame,foodSearch_avg_ms,foodSearch_p50_ms,foodSearch_p95_ms,foodSearch_max_ms,foodSearch_calls_per_frame,carcassSearch_avg_ms,carcassSearch_p50_ms,carcassSearch_p95_ms,carcassSearch_max_ms,carcassSearch_calls_per_frame,planktonSearch_avg_ms,planktonSearch_p50_ms,planktonSearch_p95_ms,planktonSearch_max_ms,planktonSearch_calls_per_frame,targetLookup_avg_ms,targetLookup_p50_ms,targetLookup_p95_ms,targetLookup_max_ms,targetLookup_calls_per_frame,reproduction_avg_ms,reproduction_p50_ms,reproduction_p95_ms,reproduction_max_ms,reproduction_calls_per_frame,predation_avg_ms,predation_p50_ms,predation_p95_ms,predation_max_ms,predation_calls_per_frame,deathRemoval_avg_ms,deathRemoval_p50_ms,deathRemoval_p95_ms,deathRemoval_max_ms,deathRemoval_calls_per_frame,telemetryStatistics_avg_ms,telemetryStatistics_p50_ms,telemetryStatistics_p95_ms,telemetryStatistics_max_ms,telemetryStatistics_calls_per_frame,trailHistory_avg_ms,trailHistory_p50_ms,trailHistory_p95_ms,trailHistory_max_ms,trailHistory_calls_per_frame,environmentDraw_avg_ms,environmentDraw_p50_ms,environmentDraw_p95_ms,environmentDraw_max_ms,environmentDraw_calls_per_frame,organismDraw_avg_ms,organismDraw_p50_ms,organismDraw_p95_ms,organismDraw_max_ms,organismDraw_calls_per_frame,resourceDraw_avg_ms,resourceDraw_p50_ms,resourceDraw_p95_ms,resourceDraw_max_ms,resourceDraw_calls_per_frame,effectsDraw_avg_ms,effectsDraw_p50_ms,effectsDraw_p95_ms,effectsDraw_max_ms,effectsDraw_calls_per_frame,uiHudDraw_avg_ms,uiHudDraw_p50_ms,uiHudDraw_p95_ms,uiHudDraw_max_ms,uiHudDraw_calls_per_frame,otherUpdate_avg_ms,otherUpdate_p50_ms,otherUpdate_p95_ms,otherUpdate_max_ms,otherUpdate_calls_per_frame,otherDraw_avg_ms,otherDraw_p50_ms,otherDraw_p95_ms,otherDraw_max_ms,otherDraw_calls_per_frame,errors
1000,C,通常描画・一時停止中,full,false,1000,1000,5.874454514937899,13,0,170.22857142857143,166.69999999999982,233.4000000000001,233.4000000000001,0.9285714285714286,0,0,0,0,0,9.757142863103322,8.400000035762787,14.5,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428571573325566,0.5999999642372131,0.699999988079071,0.699999988079071,2,8.428571437086378,7.599999964237213,12.800000011920929,12.800000011920929,1000,0.5071428503308978,0.5,0.7999999523162842,0.7999999523162842,82,0.007142854588372367,0,0.09999996423721313,0.09999996423721313,1,0.3071428622518267,0.19999998807907104,0.800000011920929,0.800000011920929,3,0,0,0,0,0,0.06428569981030055,0,0.2999999523162842,0.2999999523162842,0,
1000,D,軽量描画・一時停止中,tiny,false,1000,1000,5.493112482041746,13,0,182.04615384615389,200,250,250,0.9230769230769231,0,0,0,0,0,55.61538461538461,56.5,70.60000002384186,70.60000002384186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4769230576661917,0.40000003576278687,0.7999999523162842,0.7999999523162842,2,54.353846160265114,55.40000003576279,69.5,69.5,1000,0.46923078023470366,0.40000003576278687,0.7000000476837158,0.7000000476837158,82,0,0,0,0,1,0.35384615109517026,0.30000001192092896,0.9000000357627869,0.9000000357627869,3,0,0,0,0,0,0.053846157514131986,0,0.19999998807907104,0.19999998807907104,0,
1500,A,通常描画・実行中,full,true,1500,1500,2.5353898161842383,5,0,394.4166666666667,450,583.2000000000003,583.2000000000003,0.8333333333333334,104.7666666607062,119,144,144,0.8333333333333334,125.49999998013179,139.89999997615814,182.69999998807907,182.69999998807907,1,100.20000000794728,113,137.10000002384186,137.10000002384186,1250,0.6833333273728689,0.7999999523162842,1.100000023841858,1.100000023841858,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13999999761581422,0.09999996423721313,0.30000001192092896,0.30000001192092896,1,3.8999999880790712,4.099999964237213,5.600000023841858,5.600000023841858,11,0,0,0,0,0,42.03333334128062,46.19999998807907,58.40000003576279,58.40000003576279,2,82.4833333392938,86.80000001192093,135.30000001192093,135.30000001192093,1500,0.4999999900658925,0.3999999761581421,0.800000011920929,0.800000011920929,67,0.01666667064030965,0,0.10000002384185791,0.10000002384185791,1,0.8833333154519399,0.8999999761581421,1.1999999284744263,1.1999999284744263,3,0.5166666706403097,0.30000001192092896,1.699999988079071,1.699999988079071,0,0.03333333134651184,0,0.19999998807907104,0.19999998807907104,0,
1500,B,軽量描画・実行中,tiny,true,1500,1500,2.769315978953199,6,0,361.0999999999999,416.7000000000003,516.7000000000003,516.7000000000003,0.8333333333333334,101.36666666467984,114.19999998807907,137.80000001192093,137.80000001192093,0.8333333333333334,286.14999999602634,310.0999999642372,342.30000001192093,342.30000001192093,1,97.41666666666667,111,129.80000001192093,129.80000001192093,1250,0.5666666626930237,0.5999999642372131,1,1,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12000000476837158,0.10000002384185791,0.20000004768371582,0.20000004768371582,1,3.239999973773956,2.800000011920929,5.399999976158142,5.399999976158142,11,0,0,0,0,0,17.100000003973644,17.19999998807907,25.30000001192093,25.30000001192093,2,268.16666667660076,293.5,315.9000000357628,315.9000000357628,1500,0.44999998807907104,0.3999999761581421,0.6000000238418579,0.6000000238418579,67,0,0,0,0,1,0.7666666607062022,0.699999988079071,1.0999999642372131,1.0999999642372131,3,0.5833333532015482,0.40000003576278687,1.7000000476837158,1.7000000476837158,0,0,0,0,0,0,
1500,C,通常描画・一時停止中,full,false,1500,1500,4.252102428422942,8,0,235.17777777777778,283.2999999999997,316.5999999999999,316.5999999999999,0.8888888888888888,0,0,0,0,0,12.599999997350904,12.600000023841858,17.5,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555489328172,0.5999999642372131,0.800000011920929,0.800000011920929,2,11.244444443119896,11.099999964237213,15.800000011920929,15.800000011920929,1500,0.4333333439297146,0.40000003576278687,0.699999988079071,0.699999988079071,82,0,0,0,0,1,0.5222222208976746,0.40000003576278687,1,1,3,0,0,0,0,0,0.04444444179534912,0,0.10000002384185791,0.10000002384185791,0,
1500,D,軽量描画・一時停止中,tiny,false,1500,1500,3.8301132011235004,9,0,261.08888888888885,316.5999999999999,349.99999999999955,349.99999999999955,0.8888888888888888,0,0,0,0,0,241.67777777380414,257.5999999642372,292.19999998807907,292.19999998807907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333334657881,0.5,0.8999999761581421,0.8999999761581421,2,240.31111111243567,256.39999997615814,291,291,1500,0.4444444378217061,0.40000003576278687,0.699999988079071,0.699999988079071,82,0,0,0,0,1,0.6111110978656344,0.3999999761581421,1.100000023841858,1.100000023841858,3,0,0,0,0,0,0.02222223414315118,0,0.10000002384185791,0.10000002384185791,0,
2000,A,通常描画・実行中,full,true,2000,2000,1.8868636552322724,5,0,529.9800000000001,766.5999999999999,799.9000000000005,799.9000000000005,0.8,160.45999999046325,187.39999997615814,219.80000001192093,219.80000001192093,0.8,455.08000000715253,464.80000001192093,573.9000000357628,573.9000000357628,1,154.17999999523164,181.69999998807907,213.89999997615814,213.89999997615814,1600,0.8399999976158142,1,1.199999988079071,1.199999988079071,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14999999105930328,0.09999996423721313,0.30000001192092896,0.30000001192092896,1,4.949999988079071,3.799999952316284,8.099999964237213,8.099999964237213,11,0,0,0,0,0,46.980000007152555,50.5,86.60000002384186,86.60000002384186,2,406.97999999523165,417.9000000357628,486.19999998807907,486.19999998807907,2000,0.5199999928474426,0.5,0.699999988079071,0.699999988079071,66.2,0.020000004768371583,0,0.10000002384185791,0.10000002384185791,1,1.3799999952316284,1.300000011920929,2.5,2.5,3,1.3600000143051147,0.6999999284744263,4.699999988079071,4.699999988079071,0,0.020000004768371583,0,0.10000002384185791,0.10000002384185791,0,
2000,B,軽量描画・実行中,tiny,true,2000,2000,2.205947233742169,6,0,453.32000000000005,633.3000000000002,683.3000000000002,683.3000000000002,0.8,143.08000000715256,163.60000002384186,206.5,206.5,0.8,304.1600000023842,327.60000002384186,329.5,329.5,1,137.52000000476838,157.9000000357628,198.39999997615814,198.39999997615814,1600,0.8399999976158142,1,1.199999988079071,1.199999988079071,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000011920928955,0,0.10000002384185791,0.10000002384185791,1,5.024999991059303,4.199999988079071,6.399999976158142,6.399999976158142,11,0,0,0,0,0,19.079999995231628,20.30000001192093,37.59999996423721,37.59999996423721,2,284.1399999856949,306.19999998807907,310.30000001192093,310.30000001192093,2000,0.36000001430511475,0.3999999761581421,0.40000003576278687,0.40000003576278687,66.2,0,0,0,0,1,1.3799999952316284,1.600000023841858,1.699999988079071,1.699999988079071,3,0.6600000023841858,0.6000000238418579,1.699999988079071,1.699999988079071,0,0.020000004768371583,0,0.10000002384185791,0.10000002384185791,0,
2000,C,通常描画・一時停止中,full,false,2000,2000,3.3602150537634414,7,0,297.59999999999997,350,416.5,416.5,0.8571428571428571,0,0,0,0,0,276.0428571360452,282.89999997615814,320.19999998807907,320.19999998807907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571343421936,0.699999988079071,1.0000000596046448,1.0000000596046448,2,274.61428571598873,281.39999997615814,318.60000002384186,318.60000002384186,2000,0.5000000085149493,0.40000003576278687,0.699999988079071,0.699999988079071,82,0,0,0,0,1,0.5428571445601327,0.30000001192092896,1.2000000476837158,1.2000000476837158,3,0,0,0,0,0,0.014285717691693987,0,0.10000002384185791,0.10000002384185791,0,
2000,D,軽量描画・一時停止中,tiny,false,2000,2000,2.957829798022479,7,0,338.08571428571435,400.0999999999999,466.60000000000036,466.60000000000036,0.8571428571428571,0,0,0,0,0,267.21428570577075,283.60000002384186,314.19999998807907,314.19999998807907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5571428452219281,0.5999999642372131,0.800000011920929,0.800000011920929,2,265.8714285833495,282.60000002384186,313.10000002384186,313.10000002384186,2000,0.4428571377481733,0.5,0.699999988079071,0.699999988079071,82,0,0,0,0,1,0.6714285612106323,0.800000011920929,1.199999988079071,1.199999988079071,3,0,0,0,0,0,0,0,0,0,0,
